epoch,vf-min,discriminator_reward-min,gmm-log-sigs-mean,gmm-log-sigs-max,gmm-log-sigs-min,gmm-mus-min,log_p_z-max,gmm-mus-std,log_p_z-avg,discriminator-loss,qf-min,time-train,time-eval,qf-max,z-entropy,vf-std,best_single_option_policy/episode-length-avg,log_p_z-min,discriminator_reward-max,gmm-log-w-max,pool-size,gmm-mus-max,max-path-return,best_single_option_policy/return-max,qf-avg,gmm-log-w-mean,vf-max,best_single_option_policy/return-average,last-path-return,best_single_option_policy/episode-length-max,discriminator_reward-avg,vf-loss,time-sample,gmm-log-sigs-std,best_single_option_policy/return-min,qf-std,policy-reg-loss,best_single_option_policy/episode-length-min,bellman-error,best_single_option_policy/episode-length-std,log_p_z-std,time-total,kl-surrogate-loss,best_single_option_policy/return-std,vf-avg,gmm-log-w-min,path-length,episodes,gmm-log-w-std,gmm-mus-mean,discriminator_reward-std
771,678.89056,-4.978186,-0.043881863,0.5041686,-0.6109326,-0.067621805,-3.911973,0.0047963425,-3.9119723,3.852956,672.31055,7.297631769441068,395.9079136950895,683.7555,3.9120230054281455,1.0686127,1000.0,-3.911973,-2.3618183,1.1835809,772000,0.00068547204,71.44047769295366,-3.322181628249155e-05,682.77844,0.05966611,690.77246,-3.322181628249155e-05,-33.538231077125324,1000,-3.8529558,0.061291233,0.8077682675793767,0.40710154,-3.322181628249155e-05,1.0139059,8.38405e-05,1000,0.017334592,0.0,7.1525574e-07,39600.218117781915,-0.38039222,0.0,689.97253,-1.7309519,1000.0,772,0.96068215,-0.0008271277,0.3433926
772,685.9654,-5.4216976,-0.044747766,0.49056274,-0.60254323,-0.009880726,-3.911973,0.0026468697,-3.9119723,3.863205,679.0444,7.057275061495602,1.3189117005094886,683.6158,3.9120230054281455,0.5277906,1000.0,-3.911973,-2.8868215,1.0337448,773000,0.00189767,71.44047769295366,-0.001208777634146685,682.973,0.06008882,690.64343,-0.001208777634146685,-33.672271975544554,1000,-3.8632052,0.0065920576,0.7970391074195504,0.4049115,-0.001208777634146685,0.52681935,8.298228e-05,1000,0.0023591341,0.0,7.1525574e-07,39609.520042863674,-0.06643964,0.0,689.958,-1.5122831,1000.0,773,0.93973035,-0.0013529599,0.3528354
773,682.5646,-4.941376,-0.04576378,0.49119532,-0.60337573,-0.017196406,-3.911973,0.0022374203,-3.9119723,3.8411205,675.5839,7.421993935480714,1.4707010444253683,683.5894,3.9120230054281455,0.89915675,1000.0,-3.911973,-2.653875,1.0313263,774000,0.0019786693,71.44047769295366,-0.00014801213551436375,682.9678,0.05926756,690.4387,-0.00014801213551436375,-35.465818242114366,1000,-3.8411202,0.0018542344,0.8347928188741207,0.40322068,-0.00014801213551436375,0.91051656,8.234313e-05,1000,0.0014579187,0.0,7.1525574e-07,39619.14097946789,-0.00040730322,0.0,689.89014,-1.5040798,1000.0,774,0.9215973,0.00024999282,0.3171291
774,689.3264,-4.9301434,-0.046113916,0.48579195,-0.6012802,-0.009639972,-3.911973,0.0009038657,-3.9119723,3.8441737,682.3456,6.678101297467947,1.3625971637666225,683.704,3.9120230054281455,0.2083242,1000.0,-3.911973,-1.6555172,1.0106212,775000,0.0005497597,71.44047769295366,-1.962290131380939e-05,683.0217,0.059252836,690.6051,-1.962290131380939e-05,-31.520809876563295,1000,-3.8441737,0.0013846054,0.7431630212813616,0.40269205,-1.962290131380939e-05,0.22146496,8.214413e-05,1000,0.0005826085,0.0,7.1525574e-07,39628.12902414799,0.012198279,0.0,689.9477,-1.4798226,1000.0,775,0.9233032,-0.00026597,0.37520844
775,684.541,-4.8352594,-0.044486474,0.49252146,-0.6045785,-0.006169188,-3.911973,0.0012260696,-3.9119723,3.8489027,677.52686,7.271087716333568,1.5844380930066109,683.54565,3.9120230054281455,0.6979301,1000.0,-3.911973,-3.1259484,1.0431157,776000,0.002148901,71.44047769295366,-0.0003257287967642241,682.92206,0.060262196,690.5989,-0.0003257287967642241,-32.30795155520238,1000,-3.8489027,0.006075534,0.816810118034482,0.40628165,-0.0003257287967642241,0.6949808,8.35227e-05,1000,0.0019031364,0.0,7.1525574e-07,39637.48988875281,-0.06923406,0.0,689.9054,-1.5217555,1000.0,776,0.94836175,2.8871931e-05,0.2993581
776,681.9611,-4.8071003,-0.043847214,0.49646884,-0.6052915,-0.026419133,-3.911973,0.003137676,-3.9119723,3.8664517,675.34296,6.559013277292252,1.2716229064390063,683.3679,3.9120230054281455,0.85836416,1000.0,-3.911973,-3.3501244,1.0810585,777000,0.0054406645,71.44047769295366,-0.0019168980489659756,682.9166,0.060351368,690.3679,-0.0019168980489659756,-33.177535415233415,1000,-3.8664517,0.004061834,0.7198256589472294,0.40668535,-0.0019168980489659756,0.8341675,8.36629e-05,1000,0.001286584,0.0,7.1525574e-07,39645.886648561805,0.023141935,0.0,689.8274,-1.5722824,1000.0,777,0.9494791,0.000684493,0.303569
777,685.5204,-4.8016357,-0.043059133,0.4981624,-0.60717773,-0.0020905305,-3.911973,0.00094102253,-3.9119723,3.868248,678.4024,6.527088236995041,1.124518777243793,683.5977,3.9120230054281455,0.41827962,1000.0,-3.911973,-3.1428165,1.06365,778000,0.0011278172,71.44047769295366,-7.923633859192593e-05,683.0155,0.060932346,690.3411,-7.923633859192593e-05,-34.26756901802739,1000,-3.868248,0.011486238,0.7177293915301561,0.40981534,-7.923633859192593e-05,0.44228208,8.490192e-05,1000,0.0027973661,0.0,7.1525574e-07,39654.272647800855,0.043854002,0.0,689.90454,-1.5569148,1000.0,778,0.9713588,-0.00035726803,0.3199493
778,689.3596,-4.517084,-0.04436266,0.49322045,-0.60364527,-0.007824719,-3.911973,0.00252006,-3.9119723,3.8902116,682.4336,6.95515573490411,1.1548175299540162,683.6007,3.9120230054281455,0.22339775,1000.0,-3.911973,-2.8966827,1.0355045,779000,0.0029699486,71.44047769295366,-0.0007394928417156165,683.0148,0.05941917,690.4873,-0.0007394928417156165,-33.19662787939321,1000,-3.890211,0.0017756849,0.7687486736103892,0.40545842,-0.0007394928417156165,0.23026477,8.31856e-05,1000,0.0005750304,0.0,7.1525574e-07,39663.489795333706,0.009472984,0.0,689.9249,-1.5222814,1000.0,779,0.94462985,-0.0005479774,0.30500174
779,680.7606,-4.9213037,-0.043801017,0.49834788,-0.6069828,-0.024694704,-3.911973,0.0032474853,-3.9119723,3.849053,673.2818,7.384397885762155,1.4966590451076627,683.51953,3.9120230054281455,1.1336858,1000.0,-3.911973,-2.4262533,1.0734096,780000,0.0018951491,71.44047769295366,-0.0002660804469201139,682.78406,0.059814103,690.442,-0.0002660804469201139,-32.78646038268021,1000,-3.8490527,0.0069316495,0.8350810455158353,0.40582535,-0.0002660804469201139,1.2019286,8.331305e-05,1000,0.0020577763,0.0,7.1525574e-07,39673.26526578888,-0.054640535,0.0,689.74744,-1.568382,1000.0,780,0.9399956,-0.001677362,0.32501125
780,681.2156,-4.8770185,-0.0456577,0.4922703,-0.6066624,-0.03949679,-3.911973,0.005002639,-3.9119723,3.8895354,673.0113,7.3199852127581835,1.5620660977438092,683.65234,3.9120230054281455,0.97269756,1000.0,-3.911973,-2.9174612,1.0987276,781000,0.0011617993,71.44047769295366,-0.008515361970751204,682.7372,0.05994396,690.6911,-0.008515361970751204,-34.56987496143646,1000,-3.8895354,0.13661328,0.8276844713836908,0.40430415,-0.008515361970751204,1.0736855,8.278949e-05,1000,0.05039961,0.0,7.1525574e-07,40086.91694699228,-0.2919919,0.0,689.8827,-1.5967156,1000.0,781,0.93541896,-0.0027437229,0.32284722
781,684.4062,-7.886589,-0.044172376,0.48923486,-0.5983343,-0.01549918,-3.911973,0.0071108844,-3.9119723,3.8764863,677.3336,6.461322044022381,405.5083308070898,683.71313,3.9120230054281455,0.6366604,1000.0,-3.911973,-2.9121888,1.0170921,782000,0.0036954996,71.44047769295366,-0.0191853142045062,682.9355,0.059489265,691.0899,-0.0191853142045062,-34.46541393042954,1000,-3.8764863,0.19290864,0.6972959907725453,0.4015076,-0.0191853142045062,0.58404595,8.160674e-05,1000,0.041336153,0.0,7.1525574e-07,40095.35586191714,-0.072214894,0.0,689.9408,-1.4796398,1000.0,782,0.91930956,-0.0018744392,0.4715709
782,684.4814,-4.6553373,-0.04659177,0.4878629,-0.6015322,-0.010893705,-3.911973,0.0046438463,-3.9119723,3.8530302,678.2372,6.442667143419385,1.2864195425063372,683.64557,3.9120230054281455,0.5016944,1000.0,-3.911973,-2.5836563,1.0140419,783000,0.0035642842,71.44047769295366,-0.0012329432209412516,683.1093,0.059604548,690.2745,-0.0012329432209412516,-34.25803297783291,1000,-3.8530302,0.06758469,0.700296645052731,0.40263623,-0.0012329432209412516,0.4795291,8.2154314e-05,1000,0.014103979,0.0,7.1525574e-07,40103.83055909816,0.3465085,0.0,689.7672,-1.4719045,1000.0,783,0.9173507,-0.00059013383,0.3249035
783,688.8335,-4.586055,-0.046841606,0.4823951,-0.60409343,-0.001820012,-3.911973,0.0006108614,-3.9119723,3.8259091,682.4198,6.530114398337901,1.3373937299475074,683.5006,3.9120230054281455,0.244599,1000.0,-3.911973,-2.2473326,1.0049123,784000,0.0020440798,71.44047769295366,-9.972103458153469e-05,683.0701,0.05931899,690.45,-9.972103458153469e-05,-33.87543280673348,1000,-3.8259091,0.036060862,0.7080139257013798,0.401606,-9.972103458153469e-05,0.21723112,8.1741186e-05,1000,0.007334896,0.0,7.1525574e-07,40112.296057556756,0.1534902,0.0,689.8728,-1.4655229,1000.0,784,0.9108822,0.0006573796,0.36268017
784,686.00824,-6.08027,-0.049140867,0.47677976,-0.59915257,-0.0015520183,-3.911973,0.0014472047,-3.9119723,3.8703158,678.90485,6.267858232371509,1.2418421860784292,683.4561,3.9120230054281455,0.52594674,1000.0,-3.911973,-1.7325337,0.9898044,785000,0.004314186,71.44047769295366,-0.0018547030792262832,682.9666,0.0589884,690.5405,-0.0018547030792262832,-34.169047179916284,1000,-3.8703158,0.009536079,0.689579694531858,0.39813107,-0.0018547030792262832,0.5312454,8.04641e-05,1000,0.0021136068,0.0,7.1525574e-07,40120.458834029734,-0.064019844,0.0,689.9426,-1.4316115,1000.0,785,0.89389604,0.0017306348,0.3945123
785,686.6179,-4.976907,-0.045636073,0.4917127,-0.60342926,-0.0066976417,-3.911973,0.001488956,-3.9119723,3.8776033,679.6387,6.317237495444715,1.2181888930499554,683.71124,3.9120230054281455,0.33881658,1000.0,-3.911973,-3.0338316,1.0204368,786000,0.0029871892,71.44047769295366,-0.0008826091410810475,683.0414,0.06038847,690.5581,-0.0008826091410810475,-33.9673863415973,1000,-3.8776035,0.017659154,0.7001203242689371,0.40465525,-0.0008826091410810475,0.35240838,8.291561e-05,1000,0.0041826703,0.0,7.1525574e-07,40128.73937531933,0.022195498,0.0,689.9556,-1.4774151,1000.0,786,0.9222627,0.000725994,0.33168167
786,685.2221,-5.077221,-0.044063482,0.49668777,-0.6092668,-0.016232867,-3.911973,0.0052322866,-3.9119723,3.8662896,678.41205,6.733807139098644,1.2747993301600218,683.3539,3.9120230054281455,0.49870783,1000.0,-3.911973,-3.2998407,1.0520467,787000,0.0028028465,71.44047769295366,-0.0007507739852030682,682.82513,0.060965195,690.8182,-0.0007507739852030682,-31.883123225642045,1000,-3.8662891,0.16685957,0.7420836156234145,0.40902144,-0.0007507739852030682,0.44902018,8.463912e-05,1000,0.03376836,0.0,7.1525574e-07,40137.35572455544,-0.5989921,0.0,690.21246,-1.5312101,1000.0,787,0.9524764,-0.0032735118,0.27469212
787,687.35236,-5.4785314,-0.04427758,0.49499175,-0.60550207,-0.004012333,-3.911973,0.0013137442,-3.9119723,3.8773782,680.24115,6.299121736548841,1.1387858921661973,683.27106,3.9120230054281455,0.26939613,1000.0,-3.911973,-3.0807843,1.0385063,788000,0.003324369,71.44047769295366,-7.676297620946572e-05,682.964,0.060780823,690.3809,-7.676297620946572e-05,-32.42758505350742,1000,-3.8773785,0.010783482,0.6803863905370235,0.4066164,-7.676297620946572e-05,0.27663794,8.3649684e-05,1000,0.0032543642,0.0,7.1525574e-07,40145.381675255485,-0.099783555,0.0,689.97534,-1.5099827,1000.0,788,0.9444102,0.00051318377,0.31994045
788,689.21356,-4.782134,-0.04453268,0.49118406,-0.60274625,-0.00659049,-3.911973,0.0023384308,-3.9119723,3.908134,682.64923,6.199604700319469,1.0519605046138167,683.5456,3.9120230054281455,0.2134959,1000.0,-3.911973,-3.2378106,1.0305498,789000,0.0013380523,71.44047769295366,-0.0006724822151522147,683.0834,0.060367707,690.43134,-0.0006724822151522147,-34.31993410433869,1000,-3.908134,0.029833546,0.6754093142226338,0.404604,-0.0006724822151522147,0.17673147,8.284712e-05,1000,0.0067876475,0.0,7.1525574e-07,40153.40927044954,0.07843533,0.0,689.9382,-1.499222,1000.0,789,0.93882483,-0.0010563136,0.30109692
789,688.8745,-4.8341684,-0.043679636,0.49850973,-0.6027837,-0.011369912,-3.911973,0.004144762,-3.9119723,3.8791342,681.9903,6.4008037308231,1.1583202006295323,684.1627,3.9120230054281455,0.35317773,1000.0,-3.911973,-2.3487928,1.0379272,790000,0.0005525276,71.44047769295366,-7.95178965056209e-06,683.01355,0.060566954,691.07434,-7.95178965056209e-06,-33.482802298539774,1000,-3.8791342,0.013107078,0.7031553704291582,0.40600604,-7.95178965056209e-06,0.34520453,8.3391875e-05,1000,0.005182412,0.0,7.1525574e-07,40161.62265605759,0.015652196,0.0,689.9293,-1.5093787,1000.0,790,0.94483364,-0.0041944375,0.32596144
790,682.02014,-4.641223,-0.043475904,0.49902087,-0.6074223,-0.026845993,-3.911973,0.00192813,-3.9119723,3.8349953,675.0438,6.4033845672383904,1.1226498866453767,683.9891,3.9120230054281455,0.7567017,1000.0,-3.911973,-3.0443647,1.0825087,791000,0.000611485,71.44047769295366,-3.322610803238035e-05,682.97656,0.060782656,690.99097,-3.322610803238035e-05,-32.0528899357646,1000,-3.8349953,0.0012129685,0.7006929833441973,0.40882093,-3.322610803238035e-05,0.7655923,8.4514446e-05,1000,0.0005765037,0.0,7.1525574e-07,40558.125476771966,0.007978102,0.0,689.90063,-1.5698493,1000.0,791,0.9520623,-0.000657096,0.29741874
791,685.2676,-4.913571,-0.04441668,0.49370155,-0.6065509,-0.004789643,-3.911973,0.001210154,-3.9119723,3.8575025,678.4952,6.242938165552914,389.40048069506884,683.6893,3.9120230054281455,0.48435703,1000.0,-3.911973,-3.0795968,1.0486511,792000,-0.00020609866,71.44047769295366,-1.876121149457788e-05,683.0111,0.060567364,690.6088,-1.876121149457788e-05,-32.9818374841736,1000,-3.8575025,0.0059626,0.6643833769485354,0.4075869,-1.876121149457788e-05,0.47617033,8.405161e-05,1000,0.0020374306,0.0,7.1525574e-07,40566.1208715979,0.049120486,0.0,689.9005,-1.5276939,1000.0,792,0.95487577,-0.0013430846,0.31542256
792,685.3549,-4.7217417,-0.043919906,0.4953614,-0.6085274,-0.009336851,-3.911973,0.002929204,-3.9119723,3.8659673,672.10425,6.349813892506063,1.0940624484792352,679.86383,3.9120230054281455,0.72256595,1000.0,-3.911973,-3.1590052,1.0584651,793000,0.0019843946,71.44047769295366,-0.0036533903543300985,677.83984,0.0606703,690.6425,-0.0036533903543300985,-33.74554702053664,1000,-3.8659675,13.68579,0.6926725758239627,0.4092819,-0.0036533903543300985,1.2520788,8.472734e-05,1000,13.205982,0.0,7.1525574e-07,40574.41366348602,-6.9697676,0.0,689.7986,-1.5443122,1000.0,793,0.96377605,-0.0023582545,0.31168723
793,675.9383,-4.741501,-0.044423938,0.49384075,-0.60571855,-0.06152336,-3.911973,0.0044515324,-3.9119723,3.84276,668.59717,6.306996643543243,1.268743235617876,683.6869,3.9120230054281455,1.3411633,1000.0,-3.911973,-3.0726576,1.1578113,794000,0.00021257694,71.44047769295366,-4.243242451806852e-06,682.88916,0.059517063,690.5759,-4.243242451806852e-06,-33.23967238788005,1000,-3.84276,0.0017369005,0.6773866415023804,0.40684608,-4.243242451806852e-06,1.3794057,8.375976e-05,1000,0.00076358905,0.0,7.1525574e-07,40582.54980129562,-0.0009244054,0.0,689.82837,-1.6799222,1000.0,794,0.95292073,-0.0015939509,0.30956307
794,680.7741,-6.713444,-0.042435274,0.5039922,-0.6096468,-0.023503963,-3.911973,0.0032854518,-3.9119723,3.8671107,673.8639,6.294538999907672,1.150039074011147,683.7772,3.9120230054281455,0.867906,1000.0,-3.911973,-3.1102958,1.0870633,795000,0.004567162,71.44047769295366,-0.0020138998572935664,682.9669,0.06020151,690.6671,-0.0020138998572935664,-33.13437386343464,1000,-3.8671103,0.0026462532,0.6754410061985254,0.41207948,-0.0020138998572935664,0.8653059,8.581055e-05,1000,0.003937903,0.0,7.1525574e-07,40590.59408664517,0.049470797,0.0,689.8657,-1.5853922,1000.0,795,0.9723572,-4.9031107e-05,0.3963987
795,681.7529,-4.950719,-0.042607278,0.4995219,-0.6070006,-0.011498392,-3.911973,0.0022433,-3.9119723,3.8475432,674.9469,6.150983668863773,1.079935446381569,683.9454,3.9120230054281455,0.787253,1000.0,-3.911973,-2.7418048,1.0699779,796000,0.0038853344,71.44047769295366,-0.0014821218711617236,682.9507,0.059864253,690.79364,-0.0014821218711617236,-33.4347413619778,1000,-3.8475437,0.009950009,0.6518116425722837,0.41050836,-0.0014821218711617236,0.793693,8.5168766e-05,1000,0.003487702,0.0,7.1525574e-07,40598.497009095736,0.103787586,0.0,689.8036,-1.5678024,1000.0,796,0.97740173,6.4886386e-05,0.3679986
796,689.0883,-5.2024126,-0.041922346,0.5065969,-0.61016893,-0.010909591,-3.911973,0.0010717567,-3.9119723,3.8727903,682.2134,6.247704476118088,1.106472633779049,683.71265,3.9120230054281455,0.3249544,1000.0,-3.911973,-2.8491626,1.079148,797000,6.4211665e-05,71.44047769295366,-4.6553319343090044e-05,683.0006,0.059779823,690.7995,-4.6553319343090044e-05,-33.55867722910235,1000,-3.8727906,0.0027902506,0.6649004267528653,0.4131455,-4.6553319343090044e-05,0.3090923,8.622454e-05,1000,0.0010517061,0.0,7.1525574e-07,40606.46314594988,-0.05455517,0.0,689.9821,-1.579094,1000.0,797,0.9832366,-0.0011282421,0.33033818
797,679.77966,-5.8412356,-0.04267262,0.50243104,-0.61019814,-0.032357134,-3.911973,0.002921219,-3.9119723,3.8562522,672.6624,6.144597069360316,1.0591741120442748,683.9604,3.9120230054281455,0.93949664,1000.0,-3.911973,-2.393095,1.1234795,798000,0.0009166496,71.44047769295366,-5.996025185339705e-05,682.96936,0.059454516,690.7601,-5.996025185339705e-05,-34.27812579532069,1000,-3.8562515,0.0064459946,0.6523184236139059,0.41121513,-5.996025185339705e-05,0.95961744,8.5464024e-05,1000,0.00333904,0.0,7.1525574e-07,40614.47467363812,0.0783689,0.0,689.85315,-1.6403027,1000.0,798,0.9846275,-0.0007856711,0.38808128
798,689.2218,-4.42048,-0.04249328,0.5008197,-0.60784763,-0.0060589984,-3.911973,0.0012908068,-3.9119723,3.83434,682.43005,6.176073564216495,1.23298894520849,683.7577,3.9120230054281455,0.2865264,1000.0,-3.911973,-2.9863334,1.0702991,799000,0.0016608464,71.44047769295366,-0.00020652135065546415,682.9986,0.05935266,690.6112,-0.00020652135065546415,-33.910834332883816,1000,-3.8343396,0.016793646,0.6663526659831405,0.41064316,-0.00020652135065546415,0.2788853,8.5217536e-05,1000,0.005128642,0.0,7.1525574e-07,40622.58919806499,0.009687647,0.0,689.9165,-1.5673432,1000.0,799,0.9784012,-0.00013655984,0.28790554
799,678.2275,-4.9597697,-0.042048812,0.512205,-0.6200012,-0.05632498,-3.911973,0.0043735304,-3.9119723,3.818988,671.2779,6.363993677310646,1.2729875966906548,683.61084,3.9120230054281455,1.2674096,1000.0,-3.911973,-2.9487553,1.2068713,800000,0.0019093775,71.44047769295366,-0.00011470478377297865,682.8886,0.0592509,690.3465,-0.00011470478377297865,-34.72593075399203,1000,-3.818988,0.019202333,0.6820730092003942,0.4118032,-0.00011470478377297865,1.2963533,8.568454e-05,1000,0.0054062502,0.0,7.1525574e-07,40630.816124442965,0.13917726,0.0,689.7117,-1.7545023,1000.0,800,0.9896322,-0.00012571455,0.29803556
800,689.2475,-4.796997,-0.039797675,0.5133095,-0.6111356,-0.003622448,-3.911973,0.0007121273,-3.9119723,3.8170824,682.1541,6.22082803118974,1.1859607910737395,683.4698,3.9120230054281455,0.24589105,1000.0,-3.911973,-2.420689,1.0918179,801000,0.0015024063,71.44047769295366,-7.889059298022972e-05,682.97687,0.059693098,690.4591,-7.889059298022972e-05,-33.01434207549766,1000,-3.8170824,0.011890398,0.6629599528387189,0.4140063,-7.889059298022972e-05,0.24768813,8.6492735e-05,1000,0.0033395705,0.0,7.1525574e-07,40998.894337620586,-0.100381084,0.0,689.97675,-1.5974816,1000.0,801,0.9965592,7.712752e-05,0.34416524
801,689.16125,-4.978919,-0.042583223,0.5036293,-0.6107415,-0.0012127478,-3.911973,0.0018972255,-3.9119723,3.850063,682.0867,6.313952940516174,361.19959382526577,683.8932,3.9120230054281455,0.209794,1000.0,-3.911973,-2.4903774,1.079598,802000,0.004968006,71.44047769295366,-0.0005771033544007764,683.078,0.05919764,690.4179,-0.0005771033544007764,-32.99917984160475,1000,-3.8500633,0.019409005,0.6662209490314126,0.4122055,-0.0005771033544007764,0.2403082,8.586641e-05,1000,0.006013266,0.0,7.1525574e-07,41007.10220548138,0.16415474,0.0,689.9064,-1.5859249,1000.0,802,0.9894423,0.0015756176,0.36943322
802,682.7502,-4.657099,-0.04160514,0.5037148,-0.6089271,-0.021353688,-3.911973,0.0029856008,-3.9119723,3.9381158,674.76953,6.459618281573057,1.2430455517023802,683.3545,3.9120230054281455,0.8722433,1000.0,-3.911973,-3.3178153,1.1069622,803000,0.0051314887,71.44047769295366,-0.0025671980225183697,682.8293,0.059121825,690.5318,-0.0025671980225183697,-32.11424984171024,1000,-3.9381158,0.025476562,0.6883752234280109,0.41278762,-0.0025671980225183697,0.96797407,8.606712e-05,1000,0.0059133405,0.0,7.1525574e-07,41015.34610848315,-0.17286396,0.0,689.9215,-1.6141062,1000.0,803,0.98237497,0.0007555365,0.29166517
803,678.97595,-4.828351,-0.04376386,0.50843656,-0.61459744,-0.06970664,-3.911973,0.0055281646,-3.9119723,3.8154492,673.41394,6.221241748891771,1.0978050893172622,683.83984,3.9120230054281455,1.0248356,1000.0,-3.911973,-2.7757795,1.1918861,804000,0.00222929,71.44047769295366,-0.0003639721862178646,683.00037,0.058421995,690.8135,-0.0003639721862178646,-32.64180359286573,1000,-3.8154492,0.001866746,0.6623586639761925,0.40937138,-0.0003639721862178646,0.9106739,8.476621e-05,1000,0.0014802013,0.0,7.1525574e-07,41023.36813705135,0.016176399,0.0,689.9081,-1.7276216,1000.0,804,0.96217966,-0.0013123129,0.3043495
804,683.46295,-5.1833687,-0.04355504,0.4953705,-0.60509723,-0.009853622,-3.911973,0.0015901111,-3.9119723,3.8853874,676.296,6.14931576885283,1.1558696394786239,683.5552,3.9120230054281455,0.6597209,1000.0,-3.911973,-2.949063,1.0497844,805000,0.0006386305,71.44047769295366,-1.925631404624539e-05,682.94073,0.058420762,690.4641,-1.925631404624539e-05,-33.08432866557347,1000,-3.8853872,0.0027425194,0.6476778080686927,0.40825963,-1.925631404624539e-05,0.6757128,8.4289015e-05,1000,0.00087864365,0.0,7.1525574e-07,41031.232758234255,-0.0140518,0.0,689.87964,-1.536018,1000.0,805,0.95818764,-0.0016080172,0.33094856
